,speaker,path
105,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38492994.mp3
106,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38492999.mp3
107,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493001.mp3
108,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493009.mp3
109,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493013.mp3
110,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493020.mp3
111,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493023.mp3
112,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493025.mp3
113,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493032.mp3
114,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493037.mp3
115,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493041.mp3
116,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493187.mp3
117,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493204.mp3
118,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493205.mp3
119,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493212.mp3
120,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493220.mp3
121,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493222.mp3
122,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493226.mp3
123,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493228.mp3
124,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493234.mp3
125,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493241.mp3
126,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493254.mp3
127,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493268.mp3
128,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493270.mp3
129,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493272.mp3
130,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493281.mp3
131,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493287.mp3
132,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493294.mp3
133,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493318.mp3
134,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493319.mp3
135,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38493321.mp3
136,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495106.mp3
137,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495114.mp3
138,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495115.mp3
139,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495116.mp3
140,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495117.mp3
141,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495118.mp3
142,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495127.mp3
143,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495128.mp3
144,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495133.mp3
145,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495141.mp3
146,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495142.mp3
147,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495145.mp3
148,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495149.mp3
149,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495150.mp3
150,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495154.mp3
151,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495156.mp3
152,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495161.mp3
153,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495162.mp3
154,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495163.mp3
155,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495169.mp3
156,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495170.mp3
157,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495173.mp3
158,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495178.mp3
159,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495182.mp3
160,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495186.mp3
161,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495191.mp3
162,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495193.mp3
163,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495210.mp3
164,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495211.mp3
165,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495213.mp3
166,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495218.mp3
167,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495219.mp3
168,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495233.mp3
169,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495236.mp3
170,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495241.mp3
171,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495243.mp3
172,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495251.mp3
173,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495257.mp3
174,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495260.mp3
175,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38495269.mp3
176,e4c54f9bfb2999d7efab0da33ad3fbf670142a1978b919ac104a848381341ae603cad3f21ee2a61d03501660e7775845dbedd73a973465b6fc7b144d1a567efc,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38506061.mp3
177,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38527814.mp3
178,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38527912.mp3
179,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38527918.mp3
180,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38527923.mp3
181,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38527924.mp3
182,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38529637.mp3
183,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38529672.mp3
184,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38529673.mp3
185,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38529685.mp3
186,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38529726.mp3
187,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38529727.mp3
188,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531558.mp3
189,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531559.mp3
190,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531562.mp3
191,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531581.mp3
192,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531592.mp3
193,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531614.mp3
194,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531627.mp3
195,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531634.mp3
196,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531646.mp3
197,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531653.mp3
198,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531654.mp3
199,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531655.mp3
200,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531675.mp3
201,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531706.mp3
202,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531874.mp3
203,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531886.mp3
204,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531888.mp3
205,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531902.mp3
206,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531904.mp3
207,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531911.mp3
208,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531914.mp3
209,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531918.mp3
210,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531919.mp3
211,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531924.mp3
212,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38531925.mp3
